timestamp,device_localId,appName,prevRow
42:24.2,s:09A114B4-0871-445D-8371-0372E9343FCD,MSPaint,Remix3D
42:23.7,s:09A114B4-0871-445D-8371-0372E9343FCD,MSPaint,Remix3D
42:23.4,s:09A114B4-0871-445D-8371-0372E9343FCD,MSPaint,Remix3D
42:23.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:23.2,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
42:23.1,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
42:23.1,s:09A114B4-0871-445D-8371-0372E9343FCD,MSPaint,Remix3D
42:22.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:22.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:22.7,s:09A114B4-0871-445D-8371-0372E9343FCD,MSPaint,Remix3D
42:22.5,s:BC352406-DFD7-46F9-B5E0-8810F4030751,MSPaint,Remix3D
42:22.5,s:09A114B4-0871-445D-8371-0372E9343FCD,MSPaint,Remix3D
42:22.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:22.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:22.0,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
42:21.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:21.1,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
42:20.3,s:F56469C1-E8BB-484C-9234-A0AC68767F83,MSPaint,Remix3D
42:20.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:20.1,s:43E3D459-9E29-4A00-AD87-42B16F7E4DBD,MSPaint,Remix3D
42:20.0,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
42:19.4,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
42:17.6,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
42:17.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:17.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:17.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:16.6,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:16.5,s:FF7D8200-4988-4943-BC64-136A5B91D2BE,MSPaint,Remix3D
42:16.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:16.2,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
42:16.1,s:4E5631B5-993E-4A82-BE4A-E8318EDE5A9B,MSPaint,Remix3D
42:16.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:16.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:15.4,s:D1B00721-1E81-4F88-B603-B396156D22CD,MSPaint,Remix3D
42:14.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:14.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:14.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:13.7,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:13.7,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:13.5,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
42:13.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:12.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:12.8,s:C24C86F3-0371-4CBB-8DC5-857FBEB318AE,MSPaint,Remix3D
42:12.6,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:12.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:12.3,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
42:12.3,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
42:12.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:11.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:11.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:11.4,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:11.1,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:10.7,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:10.5,s:E85B1EA6-BFD4-44C9-A2E5-700CEEC40492,MSPaint,Remix3D
42:10.4,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:10.3,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
42:10.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:10.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:08.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:08.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:08.6,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:08.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:08.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:07.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:07.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:07.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:07.3,s:881DE860-5165-4341-89DA-2B81EBF89EA4,MSPaint,Remix3D
42:07.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:07.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:06.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:06.4,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
42:06.1,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
42:05.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:05.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:05.1,s:E54A2162-6797-4790-AC0F-6C6F1E987C9D,MSPaint,Remix3D
42:05.0,s:0AE5DA49-A911-4666-AA9E-A5F06ABEE9D1,MSPaint,Remix3D
42:03.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:03.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:03.2,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
42:03.1,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:02.7,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:02.7,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:02.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:02.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:02.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:01.6,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:01.4,s:D9A5EB2E-9C0E-44BC-BC03-531C4FF876E7,MSPaint,Remix3D
42:01.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:01.2,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
42:00.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:00.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
42:00.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:59.9,s:2E9E583E-B2E5-4747-AA21-76A5E9020419,MSPaint,Remix3D
41:59.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:59.0,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
41:58.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:58.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:58.6,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:58.3,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:58.0,s:C24C86F3-0371-4CBB-8DC5-857FBEB318AE,MSPaint,Remix3D
41:57.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:57.8,s:C24C86F3-0371-4CBB-8DC5-857FBEB318AE,MSPaint,Remix3D
41:57.6,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:57.6,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:57.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:57.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:56.9,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:56.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:56.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:56.6,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:56.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:56.1,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:56.1,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:55.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:55.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:55.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:54.9,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:54.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:54.0,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
41:54.0,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
41:53.5,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:52.9,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
41:52.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:51.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:50.8,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
41:50.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:50.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:50.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:50.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:49.8,s:E02F9F59-858B-44A0-A8B3-499E4AF0C64A,MSPaint,Remix3D
41:49.7,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:49.1,s:9E263AA0-97B2-4E4C-A816-CED94FC018D1,MSPaint,Remix3D
41:48.1,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:45.6,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
41:45.5,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
41:44.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:44.7,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:44.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:44.5,s:3FC95697-9917-4767-93B2-AA2DBE7EBC16,MSPaint,Remix3D
41:44.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:44.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:44.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:44.0,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
41:43.8,s:7307763F-6855-4DD6-946E-E8DE635CE4B9,MSPaint,Remix3D
41:42.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:42.5,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:41.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:41.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:40.8,s:B35A9FFB-F426-4F87-98EB-76E8BE64C865,MSPaint,Remix3D
41:40.1,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:39.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:39.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:39.7,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:39.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:39.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:39.0,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
41:39.0,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
41:38.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:38.6,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:38.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:36.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:36.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:36.8,s:3FC95697-9917-4767-93B2-AA2DBE7EBC16,MSPaint,Remix3D
41:36.6,s:3FC95697-9917-4767-93B2-AA2DBE7EBC16,MSPaint,Remix3D
41:36.5,s:3FC95697-9917-4767-93B2-AA2DBE7EBC16,MSPaint,Remix3D
41:36.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:36.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:35.8,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:35.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:35.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:35.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:35.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:34.4,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:34.2,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:33.8,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
41:33.2,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:33.1,s:1514F873-FBD2-4363-B81D-619064FBA9F7,MSPaint,Remix3D
41:33.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:33.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:32.9,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:32.7,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:32.6,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:32.4,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:32.3,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:32.2,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
41:32.1,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:31.7,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:31.7,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:31.5,s:9BDA4393-27E0-4FF4-9278-59DE399064C9,MSPaint,Remix3D
41:31.4,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:31.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:30.9,s:7718FA4D-729B-4EDE-AD0F-BB5C01891187,MSPaint,Remix3D
41:30.7,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:30.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:30.3,s:CF5A0757-BCDD-48C3-8FEE-AB75115707A9,MSPaint,Remix3D
41:30.2,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
41:29.7,s:CF5A0757-BCDD-48C3-8FEE-AB75115707A9,MSPaint,Remix3D
41:29.5,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:29.3,s:7D79DCA1-C3D2-4B0F-9E2F-946E091F52CA,MSPaint,Remix3D
41:29.1,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
41:29.0,s:9981963B-E629-472A-B485-D115D7E57509,MSPaint,Remix3D
41:29.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:28.8,s:A417A6FD-ADE1-4370-BF96-706ADFD5BD00,MSPaint,Remix3D
41:28.8,s:7718FA4D-729B-4EDE-AD0F-BB5C01891187,MSPaint,Remix3D
41:28.6,s:7718FA4D-729B-4EDE-AD0F-BB5C01891187,MSPaint,Remix3D
41:28.6,s:7718FA4D-729B-4EDE-AD0F-BB5C01891187,MSPaint,Remix3D
41:28.2,s:2A326C58-5A79-48DA-B9E8-34427CF8F03D,MSPaint,Remix3D
41:27.9,s:65756852-C627-4C52-8E7A-922BE959DB96,MSPaint,Remix3D
41:27.6,s:7718FA4D-729B-4EDE-AD0F-BB5C01891187,MSPaint,Remix3D
41:27.5,s:7718FA4D-729B-4EDE-AD0F-BB5C01891187,MSPaint,Remix3D
41:27.4,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:27.2,s:E9F5374B-15B1-48BF-888F-C7EDE5C83183,MSPaint,Remix3D
41:26.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:26.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:26.6,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,View3D
41:26.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:25.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:25.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:25.8,s:9981963B-E629-472A-B485-D115D7E57509,MSPaint,Remix3D
41:25.6,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,View3D
41:25.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:25.5,s:65756852-C627-4C52-8E7A-922BE959DB96,MSPaint,Remix3D
41:25.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:25.2,s:3FC95697-9917-4767-93B2-AA2DBE7EBC16,MSPaint,Remix3D
41:25.1,s:65756852-C627-4C52-8E7A-922BE959DB96,MSPaint,Remix3D
41:24.9,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:24.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:24.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:24.3,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:24.2,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:23.9,s:C24C86F3-0371-4CBB-8DC5-857FBEB318AE,MSPaint,Remix3D
41:23.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:23.6,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:23.3,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:23.2,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:23.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:23.0,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:22.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:22.7,s:9981963B-E629-472A-B485-D115D7E57509,MSPaint,Remix3D
41:22.7,s:9981963B-E629-472A-B485-D115D7E57509,MSPaint,Remix3D
41:22.6,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:22.4,s:BC352406-DFD7-46F9-B5E0-8810F4030751,MSPaint,View3D
41:22.4,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
41:22.3,s:38822E0C-BD5F-4E2D-A101-30345EF08C25,MSPaint,Remix3D
41:22.1,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:21.9,s:9981963B-E629-472A-B485-D115D7E57509,MSPaint,Remix3D
41:21.8,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
41:21.7,s:4081D96E-D3BC-4240-B583-94C3814AC76F,MSPaint,Remix3D
41:21.5,s:6BA407DC-47F7-4C99-B01B-086F07778621,MSPaint,Remix3D
